date,revenue,expenses,profit_margin,cash_flow,anomaly_flag
2025-08-23,111497.7,88637.59,20.5028,10110762.24,False
2025-08-24,100824.42,84593.24,16.0985,10126993.41,False
2025-08-25,108029.34,90735.67,16.0083,10144287.08,False
2025-08-26,104279.32,79119.2,24.1276,10169447.2,False
2025-08-27,105190.23,78828.44,25.0611,10195808.99,False
2025-08-28,107958.91,82875.41,23.2343,10220892.49,False
2025-08-29,110546.34,86799.89,21.481,10244638.93,False
2025-08-30,105661.19,81282.27,23.0727,10269017.86,False
2025-08-31,113471.72,90642.69,20.1187,10291846.89,False
2025-09-01,101829.28,79748.61,21.684,10313927.57,False
2025-09-02,108283.01,81007.31,25.1893,10341203.26,False
2025-09-03,122592.68,92172.49,24.814,10371623.46,False
2025-09-04,109963.12,83218.87,24.3211,10398367.71,False
2025-09-05,116809.07,83424.57,28.5804,10431752.21,False
2025-09-06,109744.29,79554.67,27.5091,10461941.83,False
2025-09-07,112668.09,91088.44,19.1533,10483521.48,False
2025-09-08,109419.39,82979.78,24.1635,10509961.09,False
2025-09-09,109034.13,79832.7,26.7819,10539162.52,False
2025-09-10,105913.88,83078.94,21.5599,10561997.46,False
2025-09-11,112821.26,91761.02,18.6669,10583057.7,False
2025-09-12,105966.25,78268.09,26.1387,10610755.86,False
2025-09-13,114600.81,94433.19,17.5982,10630923.49,False
2025-09-14,117169.48,98319.93,16.0874,10649773.04,False
2025-09-15,113405.88,89546.32,21.0391,10673632.6,False
2025-09-16,109991.61,88030.92,19.9658,10695593.29,False
2025-09-17,114347.77,80945.23,29.2114,10728995.82,False
2025-09-18,110299.35,92853.08,15.8172,10746442.09,False
2025-09-19,117494.59,89163.44,24.1127,10774773.25,False
2025-09-20,102159.32,85669.28,16.1415,10791263.29,False
2025-09-21,110776.53,87164.14,21.3153,10814875.68,False
2025-09-22,101638.71,71217.51,29.9307,10845296.87,False
2025-09-23,104625.5,73842.72,29.4219,10876079.65,False
2025-09-24,121004.47,97053.18,19.7937,10900030.94,False
2025-09-25,118556.78,92995.96,21.56,10925591.75,False
2025-09-26,109583.21,77144.37,29.602,10958030.59,False
2025-09-27,105310.05,85461.11,18.8481,10977879.53,False
2025-09-28,97146.89,80420.32,17.2178,10994606.11,False
2025-09-29,111133.16,105070.25,5.4555,11000669.01,True
2025-09-30,128266.3,98747.56,23.0136,11030187.76,False
2025-10-01,117089.27,82058.62,29.9179,11065218.41,False
2025-10-02,111561.03,91256.64,18.2003,11085522.8,False
2025-10-03,117616.3,88166.05,25.0393,11114973.05,False
2025-10-04,106126.86,88277.87,16.8185,11132822.05,False
2025-10-05,113561.34,85847.73,24.4041,11160535.66,False
2025-10-06,116009.52,91039.83,21.5238,11185505.36,False
2025-10-07,115094.33,85233.25,25.9449,11215366.44,False
2025-10-08,78472.13,56820.74,27.5912,11237017.82,True
2025-10-09,117890.9,96226.82,18.3764,11258681.9,False
2025-10-10,119916.53,92873.98,22.5511,11285724.44,False
2025-10-11,112181.42,87554.59,21.9527,11310351.27,False
2025-10-12,121539.07,102677.71,15.5188,11329212.63,False
2025-10-13,125935.37,106357.08,15.5463,11348790.92,False
2025-10-14,110925.12,91884.41,17.1654,11367831.63,False
2025-10-15,111525.43,81206.28,27.1859,11398150.78,False
2025-10-16,124629.29,98350.07,21.0859,11424430.0,False
2025-10-17,115824.75,96334.0,16.8278,11443920.74,False
2025-10-18,125272.76,94727.45,24.383,11474466.05,False
2025-10-19,114572.64,81938.45,28.4834,11507100.24,False
2025-10-20,125801.21,103363.87,17.8356,11529537.59,False
2025-10-21,118141.41,91236.42,22.7735,11556442.58,False
2025-10-22,118982.37,93360.57,21.5341,11582064.37,False
2025-10-23,126754.53,107401.86,15.2678,11601417.05,False
2025-10-24,115516.59,91383.06,20.8918,11625550.57,False
2025-10-25,112187.73,85683.03,23.6253,11652055.27,False
2025-10-26,115163.89,87006.05,24.4502,11680213.11,False
2025-10-27,120546.26,91933.75,23.7357,11708825.63,False
2025-10-28,108715.85,78031.87,28.224,11739509.6,False
2025-10-29,121776.73,99761.03,18.0787,11761525.3,False
2025-10-30,114895.17,94864.06,17.4342,11781556.41,False
2025-10-31,124911.97,92767.07,25.734,11813701.31,False
2025-11-01,104035.93,77566.02,25.4431,11840171.23,False
2025-11-02,113581.58,94403.34,16.885,11859349.46,False
2025-11-03,108300.92,76200.05,29.6404,11891450.33,False
2025-11-04,113424.8,88252.28,22.1931,11916622.86,False
2025-11-05,119811.68,92201.24,23.0449,11944233.3,False
2025-11-06,117314.52,94264.45,19.6481,11967283.37,False
2025-11-07,116899.92,84695.02,27.5491,11999488.27,False
2025-11-08,117477.41,94011.25,19.975,12022954.43,False
2025-11-09,119639.82,90508.73,24.349,12052085.52,False
2025-11-10,112473.41,89169.73,20.7193,12075389.2,False
2025-11-11,122638.99,86584.87,29.3986,12111443.31,False
2025-11-12,122379.08,94141.22,23.0741,12139681.17,False
2025-11-13,120731.86,93970.15,22.1662,12166442.88,False
2025-11-14,121739.92,89131.76,26.7851,12199051.05,False
2025-11-15,120187.28,86648.25,27.9056,12232590.09,False
2025-11-16,130464.65,95013.64,27.1729,12257586.26,False
2025-11-17,117878.74,88600.15,24.8379,12286864.84,False
2025-11-18,116551.17,83278.32,28.5478,12320137.69,False
2025-11-19,113879.83,95897.97,15.7902,12338119.55,False
2025-11-20,112197.6,85354.23,23.9251,12364962.93,False
2025-11-21,110905.5,91091.73,17.8655,12384776.7,False
2025-11-22,112966.83,95588.3,15.3837,12402155.22,False
2025-11-23,117754.61,83854.27,28.789,12436055.56,False
2025-11-24,120093.79,95804.87,20.225,12460344.48,False
2025-11-25,118364.1,98326.4,16.9289,12480382.18,False
2025-11-26,113483.83,90234.99,20.4865,12503631.03,False
2025-11-27,123242.53,94200.91,23.5646,12532672.64,False
2025-11-28,122221.36,93457.97,23.5339,12561436.04,False
2025-11-29,116848.71,82423.31,29.4615,12595861.44,False
2025-11-30,113866.95,88837.87,21.981,12620890.53,False
2025-12-01,120851.54,102606.76,15.0969,12639135.31,False
2025-12-02,118642.85,100111.57,15.6194,12657666.6,False
2025-12-03,108942.11,76919.66,29.394,12689689.05,False
2025-12-04,116950.62,94246.94,19.413,12712392.73,False
2025-12-05,118784.98,88526.25,25.4735,12742651.45,False
2025-12-06,111874.24,93465.15,16.4552,12761060.54,False
2025-12-07,118145.81,83501.58,29.3233,12795704.77,False
2025-12-08,108416.71,91111.36,15.9619,12813010.12,False
2025-12-09,124608.09,102879.1,17.4379,12834739.11,False
2025-12-10,123963.89,88959.67,28.2374,12869743.33,False
2025-12-11,115086.17,81593.06,29.1026,12903236.44,False
2025-12-12,118544.31,97823.5,17.4794,12923957.26,False
2025-12-13,102282.11,73987.16,27.6636,12952252.21,False
2025-12-14,109442.11,85390.53,21.9765,12976303.78,False
2025-12-15,114312.87,95721.22,16.2638,12994895.43,False
2025-12-16,109660.68,86096.49,21.4883,13018459.62,False
2025-12-17,119857.21,91041.74,24.0415,13047275.09,False
2025-12-18,127112.74,97464.0,23.3248,13076923.83,False
2025-12-19,108625.25,77066.1,29.0532,13108482.99,False
2025-12-20,110429.44,93347.43,15.4687,13125565.01,False
2025-12-21,116447.23,86939.29,25.3402,13155072.95,False
2025-12-22,124183.46,90455.79,27.1595,13188800.62,False
2025-12-23,107741.58,80041.98,25.7093,13216500.22,False
2025-12-24,79004.84,66731.91,15.5344,13228773.15,True
2025-12-25,124822.74,89141.28,28.5857,13264454.61,False
2025-12-26,104790.56,86986.17,16.9905,13282259.0,False
2025-12-27,106735.74,86047.85,19.3823,13302946.89,False
2025-12-28,111442.07,91884.31,17.5497,13322504.65,False
2025-12-29,110704.88,93698.91,15.3615,13339510.62,False
2025-12-30,118080.63,97572.76,17.3677,13360018.49,False
2025-12-31,114642.82,96472.77,15.8493,13378188.53,False
2026-01-01,103039.76,74089.74,28.096,13407138.55,False
2026-01-02,115781.63,94867.8,18.0632,13428052.39,False
2026-01-03,109414.37,85545.77,21.8149,13451920.99,False
2026-01-04,119626.33,93490.89,21.8476,13478056.43,False
2026-01-05,108727.28,90769.69,16.5162,13496014.02,False
2026-01-06,108470.21,91740.92,15.4229,13512743.32,False
2026-01-07,114846.11,92534.47,19.4274,13535054.96,False
2026-01-08,115859.52,89494.61,22.7559,13561419.86,False
2026-01-09,113876.99,87509.97,23.1539,13587786.87,False
2026-01-10,101789.86,77151.75,24.2049,13612424.98,False
2026-01-11,113916.98,85920.73,24.576,13640421.24,False
2026-01-12,104979.71,79650.84,24.1274,13665750.11,False
2026-01-13,111774.41,79746.91,28.6537,13697777.62,False
2026-01-14,102394.81,72865.73,28.8385,13727306.7,False
2026-01-15,112463.33,105819.07,5.9079,13733950.96,True
2026-01-16,105345.02,80790.25,23.3089,13758505.74,False
2026-01-17,102509.35,86067.13,16.0397,13774947.96,False
2026-01-18,113194.74,89631.35,20.8167,13798511.36,False
2026-01-19,110369.72,77841.16,29.4724,13831039.92,False
2026-01-20,105468.32,76319.88,27.6371,13860188.35,False
2026-01-21,116440.72,85103.38,26.9127,13878400.21,False
2026-01-22,105930.26,89655.18,15.364,13894675.29,False
2026-01-23,108242.07,79320.4,26.7194,13923596.97,False
2026-01-24,109268.68,84941.47,22.2637,13947924.18,False
2026-01-25,104235.24,87602.06,15.9573,13964557.36,False
2026-01-26,109843.88,92991.51,15.3421,13981409.72,False
2026-01-27,104206.85,76639.35,26.4546,14008977.22,False
2026-01-28,104609.7,73997.51,29.2632,14039589.4,False
2026-01-29,113812.15,82290.77,27.696,14071110.78,False
2026-01-30,100765.54,71493.07,29.0501,14100383.25,False
2026-01-31,93246.31,68001.61,27.0731,14125627.95,False
2026-02-01,114300.88,89758.82,21.4715,14150170.01,False
2026-02-02,118972.22,99563.96,16.3133,14169578.26,False
2026-02-03,103129.28,80500.94,21.9417,14192206.6,False
2026-02-04,94833.6,75288.24,20.6102,14211751.95,False
2026-02-05,103115.65,75303.31,26.972,14239564.29,False
2026-02-06,102985.51,84457.13,17.9912,14258092.67,False
2026-02-07,103229.8,81826.99,20.7332,14279495.48,False
2026-02-08,98170.71,81444.43,17.0379,14296221.75,False
2026-02-09,106701.23,89877.27,15.7674,14313045.71,False
2026-02-10,106147.17,79842.32,24.7815,14339350.56,False
2026-02-11,95463.69,68121.63,28.6413,14366692.61,False
2026-02-12,106508.85,78165.71,26.6111,14395035.75,False
2026-02-13,113184.91,86662.99,23.4324,14421557.67,False
2026-02-14,103268.57,86937.06,15.8146,14437889.17,False
2026-02-15,100404.72,75980.92,24.3254,14462312.97,False
2026-02-16,101143.33,82494.12,18.4384,14480962.19,False
2026-02-17,104732.15,81803.3,21.8928,14503891.04,False
2026-02-18,92576.93,67342.43,27.2579,14529125.54,False
2026-02-19,101918.74,76246.44,25.189,14554797.83,False
2026-02-20,98861.04,78889.02,20.2021,14574769.86,False
2026-02-21,109864.03,87993.18,19.9072,14579229.71,False
2026-02-22,99441.8,76094.25,23.4786,14602577.25,False
2026-02-23,108404.11,79600.8,26.5703,14631380.57,False
2026-02-24,94297.05,76218.99,19.1714,14649458.63,False
2026-02-25,102474.51,74327.94,27.4669,14677605.21,False
2026-02-26,100884.75,84793.68,15.95,14693696.28,False
2026-02-27,94743.89,68991.13,27.1814,14719449.04,False
2026-02-28,99674.19,71376.38,28.3903,14747746.86,False
2026-03-01,104524.05,80969.25,22.5353,14771301.65,False
2026-03-02,96710.91,75234.56,22.2068,14792778.0,False
2026-03-03,89761.49,90907.49,-1.2767,14791632.01,True
2026-03-04,97727.19,74810.18,23.45,14814549.02,False
2026-03-05,93168.43,79120.7,15.0778,14828596.75,False
2026-03-06,95664.55,73943.16,22.7058,14850318.14,False
2026-03-07,96695.95,74619.49,22.8308,14872394.6,False
2026-03-08,88595.32,67621.7,23.6735,14893368.22,False
2026-03-09,88815.46,63061.1,28.9976,14919122.59,False
2026-03-10,98711.47,77877.77,21.1057,14939956.29,False
2026-03-11,93644.57,68753.39,26.5805,14964847.46,False
2026-03-12,83627.76,66537.7,20.4359,14981937.52,False
2026-03-13,99459.12,70379.76,29.2375,15011016.88,False
2026-03-14,96780.15,81992.92,15.2792,15025804.11,False
2026-03-15,91858.48,70763.25,22.9649,15046899.34,False
2026-03-16,47747.81,39846.18,16.5487,15054800.96,True
2026-03-17,98786.33,76197.28,22.8666,15077390.02,False
2026-03-18,96262.6,68254.96,29.095,15105397.66,False
2026-03-19,105644.8,86980.75,17.6668,15140990.76,False
2026-03-20,96169.71,76669.14,20.2772,15160491.32,False
2026-03-21,95807.32,78299.83,18.2736,15177998.81,False
2026-03-22,93000.08,71073.03,23.5775,15199925.86,False
2026-03-23,97405.02,77504.25,20.4309,15219826.63,False
2026-03-24,96305.27,79782.59,17.1566,15236349.31,False
2026-03-25,99025.52,78691.61,20.534,15256683.23,False
2026-03-26,90578.21,68128.49,24.7849,15279132.94,False
2026-03-27,90794.46,72579.22,20.0621,15297348.18,False
2026-03-28,90411.96,72399.92,19.9222,15315360.22,False
2026-03-29,96105.59,81121.58,15.5912,15330344.23,False
2026-03-30,99185.53,74948.24,24.4363,15354581.52,False
2026-03-31,89985.53,68727.55,23.6238,15375839.49,False
2026-04-01,89975.34,73943.39,17.8182,15391871.44,False
2026-04-02,93201.56,72311.77,22.4136,15412761.23,False
2026-04-03,90471.36,73325.77,18.9514,15429906.83,False
2026-04-04,95789.49,73657.94,23.1044,15452038.37,False
2026-04-05,81003.27,59320.66,26.7676,15473720.98,False
2026-04-06,87360.92,70917.9,18.8219,15490164.0,False
2026-04-07,87419.56,62913.52,28.0327,15514670.04,False
2026-04-08,80295.22,58598.45,27.0212,15536366.81,False
2026-04-09,86322.43,68542.06,20.5976,15554147.18,False
2026-04-10,86411.08,70173.61,18.791,15570384.65,False
2026-04-11,89511.88,74671.09,16.5797,15585225.43,False
2026-04-12,95316.03,70618.5,25.9112,15609922.96,False
2026-04-13,89061.04,63821.91,28.3391,15635162.09,False
2026-04-14,85403.32,72029.76,15.6593,15648535.65,False
2026-04-15,89670.68,64846.56,27.6837,15673359.77,False
2026-04-16,94524.86,68970.07,27.035,15698914.56,False
2026-04-17,85326.76,63457.46,25.6301,15720783.86,False
2026-04-18,85519.74,66654.83,22.0591,15739648.77,False
2026-04-19,91997.69,76581.07,16.7576,15755065.39,False
2026-04-20,88411.36,71974.09,18.5918,15771502.66,False
2026-04-21,92200.66,74334.35,19.3776,15789368.97,False
2026-04-22,89160.46,64755.2,27.3723,15813774.23,False
2026-04-23,92264.9,69535.67,24.6348,15836503.47,False
2026-04-24,84449.25,65174.62,22.8239,15855778.11,False
2026-04-25,88929.69,64217.37,27.7886,15880490.43,False
2026-04-26,87976.31,65191.72,25.8986,15903275.02,False
2026-04-27,83445.5,62271.2,25.375,15924449.32,False
2026-04-28,81844.61,58853.76,28.0909,15947440.17,False
2026-04-29,91770.44,71813.67,21.7464,15967396.94,False
2026-04-30,87119.51,70196.91,19.4246,15984319.54,False
2026-05-01,84097.34,59750.3,28.951,16008666.58,False
2026-05-02,88157.87,68072.73,22.7832,16028751.73,False
2026-05-03,93538.85,76452.27,18.2668,16045838.31,False
2026-05-04,78416.92,63690.11,18.7801,16060565.13,True
2026-05-05,81859.31,67309.72,17.7739,16075114.72,False
2026-05-06,84373.46,64734.36,23.2764,16094753.82,False
2026-05-07,94895.37,78106.82,17.6916,16111542.37,False
2026-05-08,89667.62,66005.5,26.3887,16135204.49,False
2026-05-09,91798.63,69227.33,24.5878,16157775.79,False
2026-05-10,83360.42,60557.46,27.3547,16180578.76,False
2026-05-11,83449.44,64266.3,22.9877,16199761.89,False
